Driver,EventName,TyreLife,exact_compound,delta_from_fresh,dirty_air,TrackTemp,AirTemp
ZHO,Qatar Grand Prix,26.0,C2,0.0,0.5008,22.5,18.7
TSU,Qatar Grand Prix,26.0,C2,0.1566666666666663,0.0,22.5,18.7
ALB,Qatar Grand Prix,26.0,C2,0.42499999999999716,0.8316,22.5,18.7
HUL,Qatar Grand Prix,25.0,C1,0.7265555555555494,0.7564,22.5,18.7
LAW,Qatar Grand Prix,26.0,C2,0.35633333333333894,0.5604,22.5,18.7
BOT,Qatar Grand Prix,2.0,C1,0.16057142857142992,0.0,22.4,18.7
VER,Qatar Grand Prix,27.0,C2,0.2673333333333261,0.0,22.4,18.7
NOR,Qatar Grand Prix,27.0,C2,0.39027906976744475,0.6910000000000001,22.4,18.7
PIA,Qatar Grand Prix,27.0,C2,0.17131818181817948,0.0,22.4,18.7
LEC,Qatar Grand Prix,28.0,C2,0.07466666666665844,0.5778,22.4,18.7
SAI,Qatar Grand Prix,28.0,C2,0.0,0.29600000000000004,22.4,18.7
PER,Qatar Grand Prix,27.0,C2,0.5969999999999942,0.0,22.4,18.7
HAM,Qatar Grand Prix,27.0,C2,0.0,0.5092,22.4,18.7
GAS,Qatar Grand Prix,27.0,C2,0.46699999999999875,0.0,22.4,18.7
ALO,Qatar Grand Prix,27.0,C2,0.1449999999999818,0.568,22.4,18.7
RUS,Qatar Grand Prix,4.0,C1,0.5109186046511667,0.0,22.4,18.7
ZHO,Qatar Grand Prix,27.0,C2,0.04733333333334144,0.5098,22.3,18.7
TSU,Qatar Grand Prix,27.0,C2,0.0,0.0,22.3,18.7
ALB,Qatar Grand Prix,27.0,C2,0.3818571428571431,0.8218,22.3,18.7
HUL,Qatar Grand Prix,26.0,C1,1.0011111111111006,0.7976,22.3,18.7
LAW,Qatar Grand Prix,27.0,C2,0.06466666666666754,0.491,22.3,18.7
BOT,Qatar Grand Prix,3.0,C1,-0.1605714285714157,0.0,22.3,18.7
VER,Qatar Grand Prix,28.0,C2,0.3296666666666539,0.0,22.3,18.7
NOR,Qatar Grand Prix,28.0,C2,0.3465581395348778,0.6628000000000001,22.3,18.7
PIA,Qatar Grand Prix,28.0,C2,0.21909090909089457,0.0,22.3,18.7
LEC,Qatar Grand Prix,29.0,C2,0.2980000000000018,0.5734,22.3,18.7
SAI,Qatar Grand Prix,29.0,C2,0.349772727272736,0.274,22.3,18.7
PER,Qatar Grand Prix,28.0,C2,0.6710000000000065,0.0,22.2,18.7
HAM,Qatar Grand Prix,28.0,C2,1.438857142857131,0.579,22.2,18.7
GAS,Qatar Grand Prix,28.0,C2,0.09433333333333849,0.0,22.2,18.7
ALO,Qatar Grand Prix,28.0,C2,0.06433333333332314,0.5448000000000001,22.2,18.7
RUS,Qatar Grand Prix,5.0,C1,0.28919767441861666,0.8675999999999999,22.2,18.7
ZHO,Qatar Grand Prix,28.0,C2,0.1146666666666647,0.5584,22.2,18.7
TSU,Qatar Grand Prix,28.0,C2,0.01833333333333087,0.0,22.2,18.7
ALB,Qatar Grand Prix,28.0,C2,0.33971428571427964,0.7902,22.2,18.7
HUL,Qatar Grand Prix,27.0,C1,0.6046666666666596,0.7827999999999999,22.2,18.7
LAW,Qatar Grand Prix,28.0,C2,0.10099999999999909,0.5264,22.2,18.7
VER,Qatar Grand Prix,29.0,C2,0.5349999999999966,0.0,22.5,18.6
NOR,Qatar Grand Prix,29.0,C2,0.576837209302326,0.6564,22.5,18.6
BOT,Qatar Grand Prix,4.0,C1,2.6232857142857284,0.0,22.5,18.6
PIA,Qatar Grand Prix,29.0,C2,0.3348636363636217,0.0,22.5,18.6
LEC,Qatar Grand Prix,30.0,C2,0.10533333333333417,0.5336000000000001,22.5,18.6
SAI,Qatar Grand Prix,30.0,C2,0.2525454545454551,0.22699999999999998,22.5,18.6
PER,Qatar Grand Prix,29.0,C2,0.7180000000000035,0.0,22.5,18.6
HAM,Qatar Grand Prix,29.0,C2,0.15871428571428225,0.37039999999999995,22.5,18.6
GAS,Qatar Grand Prix,29.0,C2,0.21266666666666367,0.0,22.5,18.6
ALO,Qatar Grand Prix,29.0,C2,0.14366666666664685,0.46319999999999995,22.5,18.6
RUS,Qatar Grand Prix,6.0,C1,0.4044767441860557,0.8824,22.5,18.6
ZHO,Qatar Grand Prix,29.0,C2,0.24099999999999966,0.5486,22.5,18.6
TSU,Qatar Grand Prix,29.0,C2,0.12666666666666515,0.0,22.5,18.6
ALB,Qatar Grand Prix,29.0,C2,0.24957142857142856,0.7716000000000001,22.5,18.6
HUL,Qatar Grand Prix,28.0,C1,0.8092222222222176,0.8464,22.5,18.6
LAW,Qatar Grand Prix,29.0,C2,0.07733333333332837,0.4668,22.5,18.6
MAG,Qatar Grand Prix,2.0,C1,0.006860465116290015,0.0,22.5,18.6
VER,Qatar Grand Prix,30.0,C2,0.8643333333333203,0.0,22.5,18.6
NOR,Qatar Grand Prix,30.0,C2,0.2841162790697638,0.6456,22.5,18.6
BOT,Qatar Grand Prix,5.0,C1,0.2151428571428795,0.0,22.5,18.6
PIA,Qatar Grand Prix,30.0,C2,0.7676363636363703,0.0,22.5,18.6
LEC,Qatar Grand Prix,31.0,C2,0.6836666666666673,0.5551999999999999,22.5,18.6
SAI,Qatar Grand Prix,31.0,C2,0.5703181818181946,0.1612,22.5,18.6
PER,Qatar Grand Prix,30.0,C2,0.7150000000000034,0.0,22.5,18.6
HAM,Qatar Grand Prix,30.0,C2,0.372571428571419,0.42179999999999995,22.5,18.6
GAS,Qatar Grand Prix,30.0,C2,0.031999999999996476,0.0,22.4,18.6
ALO,Qatar Grand Prix,30.0,C2,0.14299999999998647,0.38939999999999997,22.4,18.6
RUS,Qatar Grand Prix,7.0,C1,0.6997558139534874,0.8906,22.4,18.6
ZHO,Qatar Grand Prix,30.0,C2,0.17433333333333678,0.536,22.4,18.6
TSU,Qatar Grand Prix,30.0,C2,0.5970000000000084,0.0,22.4,18.6
ALB,Qatar Grand Prix,30.0,C2,0.6304285714285669,0.7936,22.4,18.6
HUL,Qatar Grand Prix,29.0,C1,1.1757777777777676,0.8586,22.4,18.6
LAW,Qatar Grand Prix,30.0,C2,0.3366666666666589,0.4444,22.4,18.6
MAG,Qatar Grand Prix,3.0,C1,-0.006860465116275805,0.03820000000000001,22.4,18.6
VER,Qatar Grand Prix,31.0,C2,0.21366666666665424,0.0,22.4,18.6
NOR,Qatar Grand Prix,31.0,C2,0.5883953488371958,0.7598,22.4,18.6
BOT,Qatar Grand Prix,6.0,C1,-0.18599999999999284,0.0,22.4,18.6
PIA,Qatar Grand Prix,31.0,C2,0.5864090909090862,0.0,22.3,18.6
LEC,Qatar Grand Prix,32.0,C2,0.28899999999998727,0.5474,22.3,18.6
SAI,Qatar Grand Prix,32.0,C2,0.20209090909092708,0.14779999999999993,22.3,18.6
PER,Qatar Grand Prix,31.0,C2,0.688999999999993,0.0,22.3,18.6
HAM,Qatar Grand Prix,31.0,C2,0.31642857142857395,0.4244,22.3,18.6
GAS,Qatar Grand Prix,31.0,C2,0.08633333333332871,0.0,22.3,18.6
ALO,Qatar Grand Prix,31.0,C2,0.037333333333322116,0.27960000000000007,22.3,18.6
RUS,Qatar Grand Prix,8.0,C1,0.4320348837209451,0.8402000000000001,22.3,18.6
ZHO,Qatar Grand Prix,31.0,C2,0.2876666666666665,0.5952,22.3,18.6
TSU,Qatar Grand Prix,31.0,C2,0.11733333333333462,0.0,22.3,18.6
ALB,Qatar Grand Prix,31.0,C2,0.3802857142857192,0.8344,22.3,18.6
LAW,Qatar Grand Prix,31.0,C2,0.0,0.31620000000000004,22.3,18.6
MAG,Qatar Grand Prix,4.0,C1,-0.23558139534883082,0.0,22.3,18.6
VER,Qatar Grand Prix,32.0,C2,0.2909999999999968,0.0,22.3,18.6
NOR,Qatar Grand Prix,32.0,C2,0.5106744186046512,0.6836,22.3,18.6
BOT,Qatar Grand Prix,7.0,C1,-0.2911428571428445,0.0,22.3,18.6
PIA,Qatar Grand Prix,32.0,C2,0.6621818181818213,0.0,22.3,18.6
LEC,Qatar Grand Prix,33.0,C2,0.32133333333332814,0.5820000000000001,22.3,18.6
SAI,Qatar Grand Prix,33.0,C2,0.3498636363636507,0.12940000000000007,22.3,18.6
PER,Qatar Grand Prix,32.0,C2,0.8859999999999957,0.0,22.3,18.6
HAM,Qatar Grand Prix,32.0,C2,0.36528571428570444,0.4276,22.3,18.6
GAS,Qatar Grand Prix,32.0,C2,0.1456666666666706,0.0,22.3,18.5
ALO,Qatar Grand Prix,32.0,C2,0.02566666666665185,0.20179999999999998,22.3,18.5
RUS,Qatar Grand Prix,9.0,C1,0.27031395348838316,0.8228,22.3,18.5
ZHO,Qatar Grand Prix,32.0,C2,0.30100000000000193,0.5776,22.3,18.5
TSU,Qatar Grand Prix,32.0,C2,0.2676666666666705,0.0,22.3,18.5
ALB,Qatar Grand Prix,32.0,C2,0.6301428571428573,0.8302,22.3,18.5
LAW,Qatar Grand Prix,32.0,C2,0.08533333333332394,0.3458,22.3,18.5
MAG,Qatar Grand Prix,5.0,C1,0.40069767441860904,0.43320000000000003,22.3,18.5
VER,Qatar Grand Prix,33.0,C2,0.277333333333317,0.0,22.3,18.5
NOR,Qatar Grand Prix,33.0,C2,0.886953488372086,0.639,22.3,18.5
PIA,Qatar Grand Prix,33.0,C2,1.116954545454547,0.0,22.3,18.5
BOT,Qatar Grand Prix,8.0,C1,2.1357142857143003,0.0,22.3,18.5
LEC,Qatar Grand Prix,34.0,C2,0.6056666666666644,0.625,22.3,18.5
SAI,Qatar Grand Prix,34.0,C2,0.63363636363637,0.08819999999999995,22.1,18.5
PER,Qatar Grand Prix,33.0,C2,0.972999999999999,0.0,22.1,18.5
HAM,Qatar Grand Prix,33.0,C2,0.8931428571428484,0.45499999999999996,22.1,18.5
GAS,Qatar Grand Prix,33.0,C2,0.0,0.0,22.1,18.5
ALO,Qatar Grand Prix,33.0,C2,0.23699999999998056,0.1382,22.1,18.5
RUS,Qatar Grand Prix,10.0,C1,0.2515930232558219,0.8360000000000001,22.1,18.5
ZHO,Qatar Grand Prix,33.0,C2,0.17433333333333678,0.5244,22.1,18.5
TSU,Qatar Grand Prix,33.0,C2,0.39400000000000546,0.0,22.1,18.5
ALB,Qatar Grand Prix,33.0,C2,0.42900000000000205,0.8069999999999999,22.1,18.5
LAW,Qatar Grand Prix,33.0,C2,0.1036666666666548,0.4074,22.1,18.5
MAG,Qatar Grand Prix,6.0,C1,0.16997674418604447,0.5105999999999999,22.1,18.5
VER,Qatar Grand Prix,34.0,C2,0.458666666666673,0.0,22.1,18.5
NOR,Qatar Grand Prix,34.0,C2,0.5552325581395223,0.517,22.1,18.5
HUL,Qatar Grand Prix,2.0,C2,0.0,0.0,22.1,18.5
LEC,Qatar Grand Prix,35.0,C2,0.5230000000000103,0.0,22.1,18.5
BOT,Qatar Grand Prix,9.0,C1,2.0175714285714434,0.12119999999999997,22.1,18.5
PER,Qatar Grand Prix,34.0,C2,2.185999999999993,0.0,22.1,18.5
GAS,Qatar Grand Prix,34.0,C2,0.5633333333333468,0.0,22.1,18.5
RUS,Qatar Grand Prix,11.0,C1,0.7918720930232581,0.0,22.1,18.5
ALO,Qatar Grand Prix,34.0,C2,2.021333333333331,0.0,22.1,18.5
ZHO,Qatar Grand Prix,34.0,C2,0.5156666666666752,0.388,22.1,18.5
TSU,Qatar Grand Prix,34.0,C2,0.2683333333333451,0.0,22.1,18.5
ALB,Qatar Grand Prix,34.0,C2,1.9018571428571391,0.8502000000000001,22.1,18.5
LAW,Qatar Grand Prix,34.0,C2,0.14200000000001012,0.4242,22.1,18.5
MAG,Qatar Grand Prix,7.0,C1,0.7932558139534933,0.6384,22.1,18.5
VER,Qatar Grand Prix,8.0,C1,0.9893333333333345,0.0,22.0,18.3
NOR,Qatar Grand Prix,8.0,C1,1.0877209302325639,0.897,22.0,18.3
LEC,Qatar Grand Prix,8.0,C1,2.015333333333345,0.9392,22.0,18.3
PIA,Qatar Grand Prix,9.0,C1,2.3798181818181803,0.8878,22.0,18.3
RUS,Qatar Grand Prix,8.0,C1,2.558162790697679,0.8986,22.0,18.3
GAS,Qatar Grand Prix,8.0,C1,2.975666666666669,0.95,22.0,18.3
SAI,Qatar Grand Prix,9.0,C1,3.6380454545454484,0.9424,22.0,18.3
ALO,Qatar Grand Prix,13.0,C2,3.2706666666666706,0.9204,22.0,18.3
ZHO,Qatar Grand Prix,8.0,C1,3.235333333333344,0.8978,22.0,18.3
ALB,Qatar Grand Prix,8.0,C3,2.137571428571434,0.8888,22.0,18.3
MAG,Qatar Grand Prix,16.0,C1,4.013325581395364,0.0,22.0,18.3
BOT,Qatar Grand Prix,16.0,C2,2.4987142857142715,0.8074,22.0,18.3
TSU,Qatar Grand Prix,3.0,C3,0.0,0.9324,22.0,18.3
HAM,Qatar Grand Prix,9.0,C1,4.724428571428561,0.0,22.0,18.3
LAW,Qatar Grand Prix,3.0,C3,0.0,0.764,22.0,18.3
VER,Qatar Grand Prix,9.0,C1,0.07666666666666799,0.0,22.0,18.3
NOR,Qatar Grand Prix,9.0,C1,0.0,0.8734,22.0,18.3
LEC,Qatar Grand Prix,9.0,C1,0.2366666666666788,0.6938,22.0,18.3
PIA,Qatar Grand Prix,10.0,C1,0.6295909090909078,0.8354,22.0,18.3
RUS,Qatar Grand Prix,9.0,C1,0.897441860465122,0.8476,22.0,18.3
GAS,Qatar Grand Prix,9.0,C1,1.1750000000000114,0.7672,22.0,18.3
SAI,Qatar Grand Prix,10.0,C1,1.2528181818181707,0.8622000000000001,22.0,18.3
ALO,Qatar Grand Prix,14.0,C2,1.0400000000000063,0.9034,22.0,18.3
ZHO,Qatar Grand Prix,9.0,C1,1.5866666666666873,0.8498,22.0,18.3
ALB,Qatar Grand Prix,9.0,C3,0.7614285714285671,0.8974,22.0,18.3
MAG,Qatar Grand Prix,17.0,C1,1.3256046511628057,0.8066,22.0,18.3
BOT,Qatar Grand Prix,17.0,C2,0.9595714285714223,0.933,22.0,18.3
TSU,Qatar Grand Prix,4.0,C3,-1.437666666666658,0.8718,22.0,18.3
HAM,Qatar Grand Prix,10.0,C1,2.2312857142857183,0.9148000000000001,22.0,18.3
LAW,Qatar Grand Prix,4.0,C3,-1.4066666666666663,0.8808,22.0,18.3
VER,Qatar Grand Prix,10.0,C1,0.0,0.0,22.0,18.3
LEC,Qatar Grand Prix,10.0,C1,0.22500000000000853,0.47140000000000004,22.0,18.3
PIA,Qatar Grand Prix,11.0,C1,0.3733636363636492,0.7776,22.0,18.3
RUS,Qatar Grand Prix,10.0,C1,0.3297209302325683,0.0,22.0,18.3
GAS,Qatar Grand Prix,10.0,C1,0.32533333333333303,0.6118,22.0,18.3
SAI,Qatar Grand Prix,11.0,C1,0.6885909090909053,0.8992,22.0,18.3
ALO,Qatar Grand Prix,15.0,C2,0.626333333333335,0.8552,22.0,18.3
ZHO,Qatar Grand Prix,10.0,C1,0.49200000000001864,0.6854,22.0,18.3
ALB,Qatar Grand Prix,10.0,C3,0.14928571428571047,0.8524,22.0,18.3
MAG,Qatar Grand Prix,18.0,C1,0.9158837209302533,0.8593999999999999,22.0,18.3
BOT,Qatar Grand Prix,18.0,C2,0.5444285714285684,0.8291999999999999,22.0,18.3
HAM,Qatar Grand Prix,11.0,C1,0.4861428571428519,0.7238,22.0,18.3
TSU,Qatar Grand Prix,5.0,C3,-1.764333333333326,0.0,22.0,18.3
LAW,Qatar Grand Prix,5.0,C3,-2.7363333333333344,0.7132000000000001,22.0,18.3
VER,Qatar Grand Prix,11.0,C1,0.04033333333333644,0.0,22.0,18.3
LEC,Qatar Grand Prix,11.0,C1,0.016333333333349742,0.36260000000000003,22.0,18.3
PIA,Qatar Grand Prix,12.0,C1,0.3671363636363765,0.769,22.0,18.3
RUS,Qatar Grand Prix,11.0,C1,0.0,0.773,22.0,18.3
GAS,Qatar Grand Prix,11.0,C1,0.11866666666666958,0.5122,22.0,18.3
SAI,Qatar Grand Prix,12.0,C1,0.31636363636363285,0.8794,22.0,18.3
ALO,Qatar Grand Prix,16.0,C2,0.12966666666666526,0.7766,22.0,18.3
ZHO,Qatar Grand Prix,11.0,C1,0.48133333333333894,0.6572,22.0,18.3
ALB,Qatar Grand Prix,11.0,C3,0.07414285714284574,0.7118,22.0,18.3
MAG,Qatar Grand Prix,19.0,C1,1.021162790697673,0.8714,22.0,18.3
HAM,Qatar Grand Prix,12.0,C1,0.0,0.6537999999999999,22.0,18.3
BOT,Qatar Grand Prix,19.0,C2,1.2952857142857113,0.0,22.0,18.3
TSU,Qatar Grand Prix,6.0,C3,-2.131999999999991,0.6896,22.0,18.3
LAW,Qatar Grand Prix,6.0,C3,-2.804000000000002,0.8314,22.0,18.3
VER,Qatar Grand Prix,12.0,C1,0.03666666666666174,0.0,22.0,18.3
LEC,Qatar Grand Prix,12.0,C1,0.13666666666667027,0.3036,22.0,18.3
PIA,Qatar Grand Prix,13.0,C1,0.09090909090909349,0.7202,22.0,18.3
RUS,Qatar Grand Prix,12.0,C1,0.34127906976743816,0.8320000000000001,22.0,18.3
GAS,Qatar Grand Prix,12.0,C1,0.04099999999999682,0.38739999999999997,22.0,18.3
SAI,Qatar Grand Prix,13.0,C1,0.6561363636363495,0.893,22.0,18.3
ALO,Qatar Grand Prix,17.0,C2,0.13599999999999568,0.7226,22.0,18.3
ZHO,Qatar Grand Prix,12.0,C1,0.4136666666666855,0.5317999999999999,22.0,18.3
ALB,Qatar Grand Prix,12.0,C3,0.0,0.585,22.0,18.3
MAG,Qatar Grand Prix,20.0,C1,0.806441860465128,0.847,22.0,18.3
BOT,Qatar Grand Prix,20.0,C2,0.3041428571428497,0.49560000000000004,22.0,18.3
TSU,Qatar Grand Prix,7.0,C3,-2.291666666666657,0.812,22.0,18.3
LAW,Qatar Grand Prix,7.0,C3,-2.3926666666666563,0.8896,22.0,18.3
NOR,Qatar Grand Prix,12.0,C1,0.2297209302325598,0.0,21.9,18.3
VER,Qatar Grand Prix,13.0,C1,0.21999999999999886,0.0,21.9,18.3
LEC,Qatar Grand Prix,13.0,C1,0.15800000000001546,0.2198,21.9,18.3
PIA,Qatar Grand Prix,14.0,C1,0.21168181818181608,0.751,21.9,18.3
RUS,Qatar Grand Prix,13.0,C1,0.31455813953489553,0.7678,21.9,18.3
GAS,Qatar Grand Prix,13.0,C1,0.1633333333333411,0.3458,21.9,18.3
SAI,Qatar Grand Prix,14.0,C1,0.36990909090907564,0.8234,21.9,18.3
ALO,Qatar Grand Prix,18.0,C2,0.2883333333333269,0.735,21.9,18.3
ZHO,Qatar Grand Prix,13.0,C1,0.44700000000001694,0.4212,21.9,18.3
ALB,Qatar Grand Prix,13.0,C3,0.25985714285714323,0.46040000000000003,21.9,18.3
MAG,Qatar Grand Prix,21.0,C1,0.8907209302325754,0.8504,21.9,18.3
BOT,Qatar Grand Prix,21.0,C2,0.0,0.42000000000000004,21.9,18.3
TSU,Qatar Grand Prix,8.0,C3,-2.2183333333333337,0.7672,21.9,18.3
LAW,Qatar Grand Prix,8.0,C3,-2.3843333333333305,0.8336,21.9,18.3
NOR,Qatar Grand Prix,13.0,C1,0.0,0.0,21.9,18.3
VER,Qatar Grand Prix,14.0,C1,0.32833333333333314,0.0,22.0,18.3
LEC,Qatar Grand Prix,14.0,C1,0.011333333333340079,0.16839999999999988,22.0,18.3
PIA,Qatar Grand Prix,15.0,C1,0.2754545454545507,0.7622,22.0,18.3
RUS,Qatar Grand Prix,14.0,C1,0.3288372093023213,0.7334,22.0,18.3
GAS,Qatar Grand Prix,14.0,C1,0.01266666666666083,0.27380000000000004,22.0,18.3
SAI,Qatar Grand Prix,15.0,C1,0.23068181818180733,0.8358,22.0,18.3
ALO,Qatar Grand Prix,19.0,C2,0.2746666666666613,0.6594,22.0,18.3
ZHO,Qatar Grand Prix,14.0,C1,0.2713333333333452,0.33440000000000003,22.0,18.3
MAG,Qatar Grand Prix,22.0,C1,0.0,0.18000000000000005,22.0,18.3
ALB,Qatar Grand Prix,14.0,C3,1.7987142857142686,0.0,22.0,18.3
BOT,Qatar Grand Prix,22.0,C2,0.15885714285712993,0.31100000000000005,22.0,18.3
TSU,Qatar Grand Prix,9.0,C3,-2.0289999999999964,0.646,22.0,18.3
LAW,Qatar Grand Prix,9.0,C3,-1.9369999999999976,0.7906,22.0,18.3
NOR,Qatar Grand Prix,14.0,C1,0.24827906976743463,0.0,22.0,18.3
HAM,Qatar Grand Prix,15.0,C1,1.0274285714285867,0.0,22.0,18.3
VER,Qatar Grand Prix,15.0,C1,0.24466666666666015,0.0,22.0,18.3
LEC,Qatar Grand Prix,15.0,C1,0.009666666666674928,0.16799999999999993,22.0,18.3
PIA,Qatar Grand Prix,16.0,C1,0.34222727272727127,0.7316,22.0,18.3
RUS,Qatar Grand Prix,15.0,C1,0.00611627906977219,0.7092,22.0,18.3
GAS,Qatar Grand Prix,15.0,C1,0.0,0.23419999999999996,22.0,18.3
SAI,Qatar Grand Prix,16.0,C1,0.26345454545453606,0.8462000000000001,22.0,18.3
ALO,Qatar Grand Prix,20.0,C2,0.0,0.5584,21.9,18.3
ZHO,Qatar Grand Prix,15.0,C1,0.09566666666667345,0.28,21.9,18.3
MAG,Qatar Grand Prix,23.0,C1,0.04727906976745544,0.19280000000000008,21.9,18.3
ALB,Qatar Grand Prix,15.0,C3,1.4255714285714305,0.5876,21.9,18.3
BOT,Qatar Grand Prix,23.0,C2,0.46871428571428453,0.6275999999999999,21.9,18.3
TSU,Qatar Grand Prix,10.0,C3,-1.2156666666666638,0.5178,21.9,18.3
LAW,Qatar Grand Prix,10.0,C3,-0.9896666666666647,0.696,21.9,18.3
NOR,Qatar Grand Prix,15.0,C1,2.1845581395348717,0.3792,21.9,18.3
HAM,Qatar Grand Prix,16.0,C1,0.8052857142857306,0.0,21.9,18.3
VER,Qatar Grand Prix,16.0,C1,0.030000000000001137,0.0,22.0,18.3
LEC,Qatar Grand Prix,16.0,C1,0.0,0.1512,22.0,18.3
PIA,Qatar Grand Prix,17.0,C1,0.0,0.6876,22.0,18.3
RUS,Qatar Grand Prix,16.0,C1,0.21239534883721944,0.7632,22.0,18.3
GAS,Qatar Grand Prix,16.0,C1,0.10133333333332928,0.132,22.0,18.3
SAI,Qatar Grand Prix,17.0,C1,1.3922272727272542,0.8478,22.0,18.3
ALO,Qatar Grand Prix,21.0,C2,0.06033333333333246,0.5186,22.0,18.3
ZHO,Qatar Grand Prix,16.0,C1,0.1560000000000059,0.20579999999999998,22.0,18.3
MAG,Qatar Grand Prix,24.0,C1,0.08755813953490588,0.16159999999999997,22.0,18.3
ALB,Qatar Grand Prix,16.0,C3,1.3724285714285571,0.1481999999999999,22.0,18.3
BOT,Qatar Grand Prix,24.0,C2,1.0075714285714241,0.8076,22.0,18.3
TSU,Qatar Grand Prix,11.0,C3,-0.8813333333333304,0.28800000000000003,22.0,18.3
NOR,Qatar Grand Prix,16.0,C1,2.755837209302328,0.5428,22.0,18.3
LAW,Qatar Grand Prix,11.0,C3,-0.31833333333332803,0.0,22.0,18.3
HAM,Qatar Grand Prix,17.0,C1,0.5291428571428725,0.0,22.0,18.3
VER,Qatar Grand Prix,17.0,C1,0.21233333333333348,0.0,21.9,18.3
LEC,Qatar Grand Prix,17.0,C1,0.4513333333333378,0.09339999999999993,21.9,18.3
PIA,Qatar Grand Prix,18.0,C1,0.3247727272727303,0.7104,21.9,18.3
RUS,Qatar Grand Prix,17.0,C1,0.33267441860465397,0.7078,21.9,18.3
GAS,Qatar Grand Prix,17.0,C1,0.31766666666666765,0.05020000000000002,21.9,18.3
SAI,Qatar Grand Prix,18.0,C1,0.0,0.6442,21.9,18.3
ALO,Qatar Grand Prix,22.0,C2,0.26566666666666094,0.6922,21.9,18.3
ZHO,Qatar Grand Prix,17.0,C1,0.19733333333334713,0.13160000000000005,21.9,18.3
MAG,Qatar Grand Prix,25.0,C1,0.18883720930233494,0.135,21.9,18.3
ALB,Qatar Grand Prix,17.0,C3,2.290285714285716,0.0,22.0,18.3
BOT,Qatar Grand Prix,25.0,C2,1.650428571428563,0.8692,22.0,18.3
NOR,Qatar Grand Prix,17.0,C1,0.553116279069755,0.06180000000000008,22.0,18.3
TSU,Qatar Grand Prix,12.0,C3,-0.33899999999999864,0.0,22.0,18.3
LAW,Qatar Grand Prix,12.0,C3,-0.8880000000000052,0.3857999999999999,22.0,18.3
HAM,Qatar Grand Prix,18.0,C1,0.0,0.0,22.0,18.3
VER,Qatar Grand Prix,18.0,C1,0.24566666666666492,0.0,22.0,18.3
LEC,Qatar Grand Prix,18.0,C1,0.03666666666667595,0.0,22.0,18.3
PIA,Qatar Grand Prix,19.0,C1,0.43454545454545723,0.7588,22.0,18.3
RUS,Qatar Grand Prix,18.0,C1,0.5309534883720914,0.6936,22.0,18.3
GAS,Qatar Grand Prix,18.0,C1,0.3079999999999927,0.0,22.0,18.3
SAI,Qatar Grand Prix,19.0,C1,0.21977272727272634,0.7626,22.0,18.3
ALO,Qatar Grand Prix,23.0,C2,0.12599999999999056,0.546,22.0,18.3
ZHO,Qatar Grand Prix,18.0,C1,0.15166666666667084,0.09019999999999995,22.0,18.3
MAG,Qatar Grand Prix,26.0,C1,0.14411627906977742,0.09700000000000009,22.0,18.3
BOT,Qatar Grand Prix,26.0,C2,0.3242857142857076,0.0,22.0,18.3
NOR,Qatar Grand Prix,18.0,C1,2.780395348837203,0.8616,22.0,18.3
ALB,Qatar Grand Prix,18.0,C3,5.169142857142845,0.0,22.0,18.3
TSU,Qatar Grand Prix,13.0,C3,-0.6726666666666716,0.0,22.0,18.3
LAW,Qatar Grand Prix,13.0,C3,-0.9156666666666666,0.4194,22.0,18.3
HAM,Qatar Grand Prix,19.0,C1,0.2468571428571522,0.1654,22.0,18.3
VER,Qatar Grand Prix,19.0,C1,0.18299999999999272,0.0,22.0,18.2
LEC,Qatar Grand Prix,19.0,C1,0.3119999999999976,0.0,22.0,18.2
PIA,Qatar Grand Prix,20.0,C1,0.34631818181819085,0.7026,22.0,18.2
RUS,Qatar Grand Prix,19.0,C1,0.476232558139543,0.662,22.0,18.2
GAS,Qatar Grand Prix,19.0,C1,0.4693333333333243,0.0,22.0,18.2
SAI,Qatar Grand Prix,20.0,C1,0.40954545454545155,0.8354,22.0,18.2
ALO,Qatar Grand Prix,24.0,C2,0.06733333333332325,0.47140000000000004,22.0,18.2
ZHO,Qatar Grand Prix,19.0,C1,0.1600000000000108,0.030000000000000027,22.0,18.2
MAG,Qatar Grand Prix,27.0,C1,0.15939534883722217,0.0593999999999999,22.0,18.2
NOR,Qatar Grand Prix,19.0,C1,0.22867441860465476,0.0,22.0,18.2
BOT,Qatar Grand Prix,27.0,C2,1.4271428571428402,0.0,22.0,18.2
ALB,Qatar Grand Prix,19.0,C3,3.0829999999999984,0.056600000000000095,22.0,18.2
TSU,Qatar Grand Prix,14.0,C3,-0.6553333333333313,0.501,22.0,18.2
LAW,Qatar Grand Prix,14.0,C3,-0.6833333333333371,0.39180000000000004,22.0,18.2
HAM,Qatar Grand Prix,20.0,C1,3.3497142857142848,0.8608,22.0,18.2
VER,Qatar Grand Prix,20.0,C1,0.1453333333333262,0.0,22.0,18.2
LEC,Qatar Grand Prix,20.0,C1,0.41933333333334133,0.0,22.0,18.2
PIA,Qatar Grand Prix,21.0,C1,0.31009090909091697,0.7194,22.0,18.2
RUS,Qatar Grand Prix,20.0,C1,0.3435116279069774,0.624,22.0,18.2
GAS,Qatar Grand Prix,20.0,C1,0.6086666666666645,0.0,22.0,18.2
SAI,Qatar Grand Prix,21.0,C1,1.2883181818181697,0.9028,22.0,18.2
ALO,Qatar Grand Prix,25.0,C2,0.3376666666666637,0.44619999999999993,22.0,18.3
